Name,date,Happiness,Surprise,Fear,Sadness,Disgust,Anger,Happiness_So_Far,Surprise_So_Far,Fear_So_Far,Sadness_So_Far,Disgust_So_Far,Anger_So_Far,Weather
T,7/19/14,3.783783784,0.000370813,,0.000123604,0.000123604,0.000906432,4.321659594,0.084751349,0.035762845,0.062584978,0.106876519,0.710024309,23
T,7/20/14,3.982142857,8.22E-05,0.000369959,0.000369959,0.000164426,0.001315411,4.320878037,0.084638468,0.036050479,0.062810869,0.106794919,0.709705266,20
T,7/21/14,3.887323944,0.000491844,0.000163948,0.000163948,0.000450857,0.001639479,4.319616362,0.084884007,0.036109517,0.062792032,0.106934995,0.709279449,14
T,7/22/14,4.083333333,0.000204532,8.18E-05,0.000163626,0.000409065,0.001104475,4.319152418,0.084921869,0.036120429,0.062832365,0.107134091,0.708991246,23
T,7/23/14,3.875,0.000489277,0.000285411,0.000244638,0.000366958,0.001875561,4.317703661,0.085134143,0.036288021,0.062872054,0.107151594,0.708554187,21
T,7/24/14,3.723404255,0.000366256,0.00016278,0.000122085,0.00024417,0.001017377,4.316566964,0.085337566,0.036381394,0.062873886,0.107190819,0.708216335,18
T,7/25/14,4,0.000406042,,0.000162417,0.000284229,0.001380542,4.315859997,0.085553029,0.036300146,0.062895891,0.107235667,0.708015267,22
T,7/26/14,3.790322581,0.000405022,0.000162009,0.00036452,0.000202511,0.001377076,4.3145403,0.085743216,0.036371,0.063102471,0.107168894,0.707614419,23
T,7/27/14,3.905660377,0.000242493,0.000202077,0.000282908,0.000202077,0.001212464,4.313664471,0.085802045,0.03649517,0.063250212,0.107141414,0.707311159,21
T,7/28/14,4.240740741,0.000201637,8.07E-05,8.07E-05,0.000443602,0.001371134,4.313505666,0.085816833,0.03649635,0.063193128,0.107351696,0.707141993,19
T,7/29/14,4.145833333,0.000321996,,8.05E-05,0.000321996,0.001247736,4.313181727,0.085973033,0.036385591,0.06315154,0.107466291,0.707023546,37
T,7/30/14,3.732142857,0.000441749,0.000200795,0.000120477,0.000240954,0.00124493,4.311875025,0.086221437,0.036504558,0.063129995,0.107465564,0.706678447,24
T,7/31/14,3.622641509,0.000400737,0.000160295,0.000360664,0.000120221,0.001081991,4.310411157,0.086439048,0.036587321,0.063356576,0.107357538,0.706259518,24
T,8/1/14,3.882352941,0.000279944,0.000159968,0.00019996,0.000279944,0.001119776,4.309538092,0.086542691,0.036672665,0.063427315,0.107418516,0.705938812,10
T,8/2/14,3.783333333,0.000518652,,0.000239378,0.000478755,0.001196888,4.308278476,0.086854179,0.036544983,0.063514861,0.107640136,0.705445841,4
U,7/12/14,,,,,,,4.175771972,0.109682828,0.035350007,0.06050021,0.158446276,0.636020679,15
U,7/13/14,3.909090909,0.000139509,0.000279018,,0.000279018,0.000837054,4.175362723,0.109654018,0.035574777,0.060407366,0.158482143,0.635881696,24
U,7/14/14,4.142857143,0.000139373,,,0.000278746,0.000557491,4.17533101,0.109686411,0.03554007,0.060348432,0.158606272,0.635818815,13
U,7/15/14,4.285714286,0.000278474,,0.000139237,0.000139237,0.000696185,4.175438596,0.109857978,0.035226956,0.06042885,0.158590922,0.635895294,18
U,7/16/14,3.2,0.000556174,,0.000139043,,0.000695217,4.174082314,0.110261402,0.035177976,0.060483871,0.158370412,0.63570634,16
U,7/17/14,4,,0.000138927,0.000138927,0.000138927,0.000416782,4.173937205,0.110169492,0.03528758,0.060572381,0.158377327,0.63559322,16
U,7/18/14,4.75,,,,0.000416089,0.001248266,4.174895978,0.10998613,0.035228849,0.060471567,0.15852982,0.635783634,17
U,7/19/14,3,0.000138658,,,,0.000138658,4.174570161,0.110094287,0.035219079,0.060454798,0.158485857,0.635745979,14
U,7/20/14,5.333333333,,,,0.000277085,0.000692713,4.175533389,0.109864228,0.035189803,0.060404544,0.1586312,0.635910224,14
U,7/21/14,3.333333333,0.000138427,0.000276855,,,0.000415282,4.174833887,0.109911406,0.035437431,0.060354374,0.158499446,0.635797342,17
U,7/22/14,3.142857143,0.000138293,0.00041488,,,0.00041488,4.173834878,0.1099433,0.035818006,0.060295948,0.15834601,0.635596736,9
U,7/23/14,4.75,0.000138217,,,,0.000552868,4.174153421,0.110020733,0.035659986,0.060262612,0.158258466,0.635798203,10
U,7/24/14,2.6,0.000276243,0.000276243,,,0.000276243,4.173066298,0.110220994,0.035911602,0.060082873,0.158149171,0.635635359,15
U,7/25/14,2.5,0.000138083,,0.000138083,,0.000138083,4.172604253,0.110328638,0.035901685,0.060204363,0.157967412,0.635597901,19
U,7/26/14,4.5,0.000137931,,0.000137931,0.000137931,0.000827586,4.172965517,0.110344828,0.035724138,0.060275862,0.157931034,0.635724138,14
U,7/27/14,3.3,0.000275482,0.000137741,0.000275482,0.000275482,0.000413223,4.171763085,0.11046832,0.035812672,0.06046832,0.157988981,0.635261708,21
U,7/28/14,3.4,0.000137646,0.000137646,,0.000137646,0.000275292,4.171231934,0.110529938,0.035925671,0.060426703,0.158017894,0.635099794,19
U,7/29/14,4.5,,,0.000137571,,0.000412712,4.171412849,0.110469115,0.035905902,0.060531022,0.15793094,0.635163021,15
U,7/30/14,4.25,,0.000137419,,0.000412258,0.000549677,4.171499244,0.110347671,0.036003848,0.060464477,0.158169575,0.635014429,18
U,7/31/14,4.125,0.000137268,0.000137268,,,0.00082361,4.171448181,0.110363761,0.036101579,0.060398078,0.157995882,0.6351407,15
U,8/1/14,3.8,,0.000137174,0.000137174,0.000137174,0.000274348,4.171193416,0.110288066,0.036213992,0.060493827,0.158024691,0.634979424,5
U,8/2/14,5.5,,,0.000274198,,0.000548396,4.171922128,0.110227584,0.035919934,0.060734851,0.157938031,0.6351796,9
V,7/12/14,,,,,,,4.147506824,0.092389869,0.047515628,0.086314677,0.167757462,0.606022364,21
V,7/13/14,3.714285714,0.000380752,8.79E-05,0.000263597,0.000322174,0.000995812,4.146618633,0.092581203,0.047506077,0.086401312,0.1677357,0.605775708,22
V,7/14/14,4.014084507,0.00026305,8.77E-05,0.000292278,0.000146139,0.001286023,4.146343602,0.092652131,0.047495177,0.086514292,0.167533758,0.605804641,25
V,7/15/14,4.05,0.000233277,0.000233277,0.000174958,0.000233277,0.001457981,4.146118855,0.092669272,0.047617659,0.086487432,0.167376217,0.60584942,22
V,7/16/14,3.506849315,0.00037827,0.000261879,0.000320074,0.000232781,0.000931126,4.144760963,0.0928507,0.047778392,0.086623796,0.16725347,0.605493642,21
V,7/17/14,3.950819672,0.000116185,8.71E-05,0.000348554,0.000435692,0.000784245,4.144417335,0.09280237,0.047780876,0.086818868,0.16739282,0.605205066,12
V,7/18/14,3.358490566,0.000377019,0.000232012,8.70E-05,0.000145007,0.000696035,4.143209304,0.093036745,0.047939445,0.086772425,0.167280531,0.604970854,17
V,7/19/14,3.523809524,0.000318434,0.000231589,0.000173692,0.000376332,0.000723715,4.142079667,0.093185503,0.048083604,0.086787865,0.167351783,0.604591246,23
V,7/20/14,3.459459459,0.000548847,0.000115547,0.00025998,0.000231094,0.000982148,4.140620486,0.093535155,0.048096366,0.086862326,0.167225143,0.60428101,15
V,7/21/14,3.901960784,0.000230754,0.000115377,5.77E-05,0.000230754,0.000836482,4.140269405,0.093628313,0.048140991,0.086792235,0.167209899,0.604228562,15
V,7/22/14,3.20754717,0.000432003,8.64E-05,0.000345602,5.76E-05,0.000604804,4.138845689,0.093917401,0.048153908,0.087005357,0.167012269,0.603911065,20
V,7/23/14,3.372093023,0.000345175,0.000115058,8.63E-05,0.000115058,0.000575291,4.137897311,0.094146412,0.048209406,0.086984036,0.166920754,0.603739393,16
V,7/24/14,3.075471698,0.000574416,5.74E-05,8.62E-05,0.000287208,0.000516974,4.136280085,0.094577517,0.048193463,0.086937791,0.166953874,0.603337354,26
V,7/25/14,3.679245283,0.000172063,0.000229417,0.00020074,0.000229417,0.000688251,4.135585443,0.094605833,0.048349631,0.087006395,0.16692954,0.6031086,24
V,7/26/14,3.390243902,0.000315078,,0.000257791,0.000114574,0.000486939,4.134710128,0.094809808,0.048292851,0.087162007,0.166848075,0.602887259,27
V,7/27/14,3.375,0.000200275,0.000171664,0.000114443,0.000314717,0.000343328,4.133840696,0.094901579,0.048409247,0.087176699,0.166971847,0.602540627,15
V,7/28/14,2.787878788,0.000400172,0.000114335,,0.000142918,0.000285837,4.132571102,0.095212234,0.048477919,0.087094469,0.166957267,0.602258111,17
V,7/29/14,2.575757576,0.000428351,,0.000285567,8.57E-05,0.00017134,4.131104004,0.09555086,0.048403678,0.087297961,0.166885602,0.6018619,23
V,7/30/14,3.78125,0.000228037,0.000342056,5.70E-05,0.000171028,0.001026167,4.130465766,0.095604584,0.048657431,0.087195713,0.166752181,0.601790092,23
V,7/31/14,3.763157895,0.000142369,0.000113895,0.000113895,0.000199317,0.000512528,4.130068337,0.095643508,0.048718679,0.087215262,0.166771071,0.601651481,18
V,8/1/14,3.714285714,0.000113737,0.000199039,0.000199039,0.00034121,0.000540249,4.129489039,0.095623987,0.048849839,0.087292786,0.166879923,0.601353465,4
V,8/2/14,3.509803922,0.000227144,0.000312323,5.68E-05,0.000198751,0.000653038,4.128591709,0.095712663,0.049091425,0.087223169,0.166837024,0.601135718,4
W,7/12/14,,,,,,,4.376174167,0.049430191,0.031604879,0.076228244,0.178833944,0.663902742,39
W,7/13/14,4.327272727,0.000119906,9.99E-05,0.000139891,0.000419673,0.001418893,4.376066668,0.049441436,0.031635324,0.076200564,0.178860489,0.663862187,38
W,7/14/14,4.367346939,,0.000119672,0.00025929,0.000359016,0.001216666,4.376049624,0.049344795,0.031693161,0.076310908,0.178869896,0.663781239,43
W,7/15/14,4.281818182,0.00011941,9.95E-05,0.000218919,0.00035823,0.001393118,4.375843334,0.04935618,0.031723287,0.076362768,0.178836547,0.663721217,31
W,7/16/14,4.267716535,0.000178664,5.96E-05,0.000218367,0.000516139,0.001548418,4.375570731,0.04941041,0.031702863,0.076388613,0.178901814,0.6635963,33
W,7/17/14,4.308641975,5.95E-05,7.93E-05,0.000118918,0.000396393,0.000951343,4.375463284,0.049390546,0.031731246,0.076384897,0.179011,0.663482311,21
W,7/18/14,4.295238095,9.89E-05,7.91E-05,0.00025712,0.000316456,0.001325158,4.375296677,0.049386867,0.031744462,0.076483386,0.178955696,0.663429589,19
W,7/19/14,4.229357798,7.89E-05,9.87E-05,0.000236831,0.000572342,0.00116442,4.374982731,0.049359569,0.031774852,0.076555685,0.179143066,0.663166828,24
W,7/20/14,4.368,0.000118124,1.97E-05,0.000236248,0.000551246,0.001535614,4.374965547,0.049356223,0.031716344,0.076603536,0.179253455,0.663070441,23
W,7/21/14,4.359649123,9.82E-05,7.86E-05,0.000196433,0.000412509,0.001453603,4.374931249,0.049343915,0.031723894,0.076628428,0.179264556,0.663039208,29
W,7/22/14,4.285714286,0.000137201,3.92E-05,0.000254802,0.000392003,0.001372011,4.374735398,0.049372795,0.031693454,0.076715014,0.179263034,0.662955704,31
W,7/23/14,4.280991736,0.000175984,3.91E-05,0.000195538,0.000488845,0.001466534,4.3745136,0.049431963,0.031657574,0.076729043,0.179327741,0.662853679,31
W,7/24/14,4.338842975,,0.000195076,0.000175569,0.000624244,0.001365534,4.374429402,0.049315282,0.031777925,0.076723499,0.179528696,0.662654598,18
W,7/25/14,4.37755102,7.79E-05,,0.000194704,0.00048676,0.001148754,4.374435358,0.049299065,0.03171729,0.076771807,0.179672897,0.662538941,29
W,7/26/14,4.17699115,0.000116566,0.000194277,0.000135994,0.000485692,0.001262798,4.374001904,0.049307404,0.031841937,0.076739261,0.179764148,0.66234725,29
W,7/27/14,4.418604651,0.000116275,5.81E-05,0.00021317,0.000387582,0.001724739,4.374113406,0.049300415,0.031820472,0.076760591,0.179702337,0.662416185,28
W,7/28/14,4.4,3.87E-05,3.87E-05,0.000251465,0.000328839,0.001179952,4.374160976,0.049248506,0.031800685,0.076870998,0.17970095,0.662378861,26
W,7/29/14,4.25,0.00011581,1.93E-05,0.000270223,0.000559748,0.001196703,4.373892567,0.049257851,0.03175124,0.076975043,0.179872223,0.662143643,29
W,7/30/14,4.625,5.78E-05,,3.85E-05,0.000327622,0.001137043,4.374279712,0.049239723,0.031683016,0.07689491,0.179922527,0.662259824,37
W,7/31/14,4.211267606,7.70E-05,0.000153965,,0.000307929,0.00082756,4.374056967,0.049249423,0.031793687,0.076789838,0.179984604,0.662182448,42
W,8/1/14,4.518518519,0.000115354,,,0.000192256,0.000788249,4.374206944,0.049313646,0.031722229,0.076690891,0.179990003,0.662283231,17
W,8/2/14,4.385964912,7.68E-05,3.84E-05,7.68E-05,9.60E-05,0.000806591,4.374219815,0.049336483,0.031725913,0.076683759,0.179888998,0.662364848,23
X,7/12/14,,,,,,,4.241422896,0.063199711,0.036023835,0.100848682,0.19600939,0.603918382,15
X,7/13/14,4.142857143,9.02E-05,,9.02E-05,,0.000451141,4.241360642,0.063250023,0.036001083,0.100875214,0.195885591,0.60398809,18
X,7/14/14,4.615384615,,,,0.000450613,0.000720981,4.241798846,0.063175919,0.035958904,0.10075703,0.196106705,0.604001442,16
X,7/15/14,4.076923077,9.00E-05,,0.000270051,0.000180034,0.00063012,4.241605905,0.063192006,0.035916824,0.100909173,0.196057251,0.603924746,13
X,7/16/14,3.75,0.000179905,,9.00E-05,,0.000449762,4.241252136,0.063326437,0.035890978,0.100926509,0.195916164,0.603939912,11
X,7/17/14,4.2,,,0.000179743,0.000359486,0.000359486,4.241215062,0.063269525,0.035858722,0.101015548,0.196099578,0.603756628,13
X,7/18/14,4.333333333,,,8.98E-05,0.000179646,0.000269469,4.241264709,0.063235426,0.035839396,0.10105093,0.196173538,0.60370071,25
X,7/19/14,4.214285714,,8.97E-05,0.00017942,0.000358841,0.000627972,4.241230824,0.063156006,0.035884094,0.101103436,0.196285996,0.603570467,29
X,7/20/14,3.777777778,0.000179276,8.96E-05,,,0.000537827,4.240856938,0.063284331,0.035944783,0.101021872,0.196127644,0.60362137,24
X,7/21/14,3.714285714,0.000268577,,0.000179051,0.000179051,0.000626679,4.240196956,0.06347359,0.035899731,0.101074306,0.196060877,0.603491495,13
X,7/22/14,2.555555556,0.000357814,,0.00026836,,0.000178907,4.238840683,0.063780302,0.035870829,0.101261293,0.195903032,0.603184542,14
X,7/23/14,4.2,0.000178667,,8.93E-05,0.000178667,0.000893336,4.238788637,0.063873504,0.035822762,0.101214937,0.195819189,0.603269609,15
X,7/24/14,3.933333333,0.000267642,,8.92E-05,0.000178428,0.000802926,4.238379873,0.06405567,0.035774824,0.101168704,0.19573557,0.603265233,17
X,7/25/14,4.666666667,,,,8.92E-05,0.00017838,4.23849447,0.06403853,0.035765252,0.101141634,0.195772387,0.603282198,34
X,7/26/14,3.5,0.000267332,,,0.000267332,0.000356443,4.237836393,0.064248797,0.035733381,0.101051506,0.195865265,0.603101052,27
X,7/27/14,3.636363636,0.00026707,,8.90E-05,8.90E-05,0.00053414,4.237247396,0.064452951,0.035698389,0.101041574,0.195762486,0.603044601,20
X,7/28/14,3.714285714,,8.90E-05,8.90E-05,0.000355872,8.90E-05,4.236921708,0.064412811,0.035765125,0.101067616,0.195996441,0.602758007,10
X,7/29/14,4.583333333,,,8.89E-05,0.000266619,0.000710985,4.237291148,0.064344117,0.035726982,0.101048702,0.196054035,0.602826164,12
X,7/30/14,4.75,,,,8.88E-05,0.000266525,4.237473348,0.064321251,0.035714286,0.101012793,0.196073205,0.602878465,14
X,7/31/14,3.615384615,8.87E-05,0.000177478,0.000177478,0.000354956,0.000354956,4.236755701,0.064335788,0.035850563,0.101073742,0.19620197,0.602537936,12
X,8/1/14,4.117647059,0.000177211,,0.000177211,0.000265816,0.000886054,4.236576289,0.064416091,0.035796562,0.101098706,0.196172249,0.602516392,3
X,8/2/14,4.125,8.85E-05,,,0.000265628,0.00035417,4.236497255,0.064459005,0.035771206,0.101027094,0.19629892,0.602443775,2
Y,7/12/14,,,,,,,4.049050633,0.115506329,0.042721519,0.099683544,0.161392405,0.580696203,7
Y,7/13/14,3,,0.001577287,,0.001577287,,4.045741325,0.115141956,0.044164038,0.099369085,0.162460568,0.578864353,4
Y,7/14/14,2,0.001572327,,0.001572327,,,4.039308176,0.116352201,0.044025157,0.100628931,0.161949686,0.577044025,2
Y,7/15/14,5,,,,,0.003134796,4.042319749,0.115987461,0.043887147,0.10031348,0.161442006,0.578369906,0
Y,7/16/14,4.5,,,,0.0015625,0.0015625,4.04375,0.115625,0.04375,0.1,0.1625,0.578125,1
Y,7/17/14,,,0.0015625,,,,4.040625,0.115625,0.0453125,0.1,0.1609375,0.578125,3
Y,7/18/14,1,0.001560062,,,,,4.035881435,0.11700468,0.04524181,0.099843994,0.160686427,0.577223089,7
Y,7/19/14,3,,,0.001557632,,,4.034267913,0.11682243,0.04517134,0.101246106,0.160436137,0.576323988,4
Y,7/20/14,3.666666667,,,0.003100775,,0.001550388,4.03255814,0.11627907,0.04496124,0.103875969,0.159689922,0.575193798,8
Y,7/21/14,4,,,0.001547988,,0.001547988,4.03250774,0.116099071,0.044891641,0.105263158,0.157894737,0.575851393,6
Y,7/22/14,4,,,,0.001545595,,4.032457496,0.115919629,0.044822257,0.105100464,0.159196291,0.57496136,4
Y,7/23/14,,0.001545595,,,,,4.026275116,0.117465224,0.044822257,0.105100464,0.159196291,0.573415765,3
Y,7/24/14,3.5,,0.001540832,,,0.001540832,4.024653313,0.117103236,0.046224961,0.104776579,0.158705701,0.573189522,4
Y,7/25/14,3,0.001536098,,,,0.001536098,4.021505376,0.11827957,0.046082949,0.104454685,0.158218126,0.57296467,5
Y,7/26/14,5,,,,,0.003062787,4.024502297,0.117917305,0.045941807,0.104134763,0.157733538,0.574272588,4
Y,7/27/14,5,,,,,0.001529052,4.025993884,0.117737003,0.04587156,0.103975535,0.157492355,0.574923547,3
Y,7/28/14,4.5,,,,0.003039514,0.003039514,4.02887538,0.117021277,0.045592705,0.103343465,0.159574468,0.574468085,5
Y,7/29/14,,,,,,0.001519757,4.03343465,0.117021277,0.044072948,0.103343465,0.159574468,0.575987842,8
Y,7/30/14,1.5,0.001515152,0.001515152,,,,4.025757576,0.118181818,0.045454545,0.103030303,0.159090909,0.574242424,3
Y,7/31/14,4,,,,0.001512859,,4.025718608,0.118003026,0.045385779,0.102874433,0.160363086,0.573373676,3
Y,8/1/14,5,,,,,0.001510574,4.027190332,0.117824773,0.045317221,0.102719033,0.160120846,0.574018127,0
Y,8/2/14,4,0.002989537,,,,0.00896861,4.02690583,0.119581465,0.044843049,0.101644245,0.156950673,0.576980568,3
Z,7/12/14,,,,,,,4.271865687,0.053780581,0.036211796,0.103714741,0.19694712,0.609345762,4
Z,7/13/14,3.709677419,8.66E-05,1.73E-05,6.93E-05,0.000155852,0.000207803,4.271563891,0.053838295,0.036209673,0.103728332,0.196997247,0.609226453,6
Z,7/14/14,4.457142857,5.19E-05,,,0.000173064,0.000398048,4.271676301,0.053857603,0.036170434,0.103665501,0.197050985,0.609255477,2
Z,7/15/14,4.772727273,,,6.92E-05,1.73E-05,0.000311397,4.271866999,0.053819805,0.036156667,0.103695246,0.196993288,0.609334994,11
Z,7/16/14,3.56,0.000121047,3.46E-05,,6.92E-05,0.000224801,4.271559252,0.053917585,0.036175621,0.103633125,0.196977295,0.609296374,7
Z,7/17/14,3.822222222,0.000120952,5.18E-05,8.64E-05,0.000103673,0.000414694,4.27120987,0.053996613,0.03619933,0.10363894,0.196927809,0.609237309,5
Z,7/18/14,4.194444444,6.91E-05,,5.18E-05,0.000120877,0.0003799,4.271162148,0.054032119,0.036176826,0.103626317,0.196926265,0.609238473,8
Z,7/19/14,3.703703704,8.63E-05,3.45E-05,5.18E-05,5.18E-05,0.000241642,4.270897699,0.054093239,0.036194487,0.103629805,0.196886273,0.609196196,6
Z,7/20/14,3.96969697,5.18E-05,3.45E-05,5.18E-05,0.000172503,0.000258755,4.270726238,0.054114197,0.036208384,0.103622563,0.196946697,0.609108159,3
Z,7/21/14,3.558823529,0.000120681,1.72E-05,0.000120681,6.90E-05,0.000258603,4.270308944,0.054203158,0.0362044,0.103682505,0.196900214,0.609009723,5
Z,7/22/14,3.775,5.17E-05,0.00010337,8.61E-05,0.000155055,0.000292881,4.269967611,0.05421749,0.03628282,0.103697195,0.196919578,0.608882916,5
Z,7/23/14,3.75,0.000103299,5.16E-05,0.000103299,8.61E-05,0.000344329,4.269609531,0.054283452,0.036309483,0.103729082,0.19687005,0.608807933,6
Z,7/24/14,3.75,6.88E-05,6.88E-05,6.88E-05,6.88E-05,0.000275311,4.269323422,0.05432239,0.036358318,0.103740794,0.196830477,0.608748021,5
Z,7/25/14,4.162162162,1.72E-05,6.88E-05,8.60E-05,8.60E-05,0.000378312,4.26925524,0.054305023,0.036403969,0.103760769,0.196791223,0.608739016,2
Z,7/26/14,4.136363636,1.72E-05,,6.88E-05,0.000120327,0.000171895,4.269204985,0.054301676,0.036390202,0.103790288,0.196837129,0.608680705,8
Z,7/27/14,3.848484848,0.000103079,1.72E-05,8.59E-05,1.72E-05,0.000343595,4.268966465,0.054373969,0.036386751,0.103817345,0.196742716,0.608679219,8
Z,7/28/14,3.458333333,0.000103036,,6.87E-05,8.59E-05,0.000154554,4.268632367,0.054454595,0.036371754,0.103843248,0.196747493,0.60858291,8
Z,7/29/14,3.6,3.43E-05,1.72E-05,6.87E-05,0.000154501,6.87E-05,4.268402802,0.054470233,0.036376433,0.103876262,0.196834443,0.608442629,5
Z,7/30/14,4.346153846,1.72E-05,1.72E-05,3.43E-05,0.000102955,0.000274546,4.268437489,0.054463091,0.036377364,0.103864237,0.196849583,0.608445726,5
Z,7/31/14,3.814814815,5.15E-05,5.15E-05,6.86E-05,5.15E-05,0.000240117,4.268227425,0.054489323,0.036411972,0.103884744,0.196809879,0.608404082,2
Z,8/1/14,3.884615385,5.14E-05,5.14E-05,,0.000137148,0.000205723,4.268056437,0.054516466,0.036447172,0.103838439,0.196859303,0.608338619,2
Z,8/2/14,3.666666667,8.57E-05,5.14E-05,5.14E-05,0.000154205,0.00022274,4.267716401,0.054571311,0.036477966,0.103831129,0.1969022,0.608217394,4
